# Frequency [GHz]	 	DipolX [Ohm/m]	  	DipolY [Ohm/m]	 	QuadX [Ohm/m]	 	QuadY [Ohm/m]
 (0.00013200000000+0.00000000000000j)	 (-15.70332618025751+15534.44152360515000j)	 (-76.68251072961372+75856.50080472102854j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00013300000000+0.00000000000000j)	 (-15.82229077253219+15534.16456545064466j)	 (-77.26343884120172+75855.14853809012857j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00013400000000+0.00000000000000j)	 (-15.94125536480687+15533.88760729613750j)	 (-77.84436695278970+75853.79627145922859j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00013500000000+0.00000000000000j)	 (-16.06021995708155+15533.61064914163035j)	 (-78.42529506437769+75852.44400482832862j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00013600000000+0.00000000000000j)	 (-16.17918454935623+15533.33369098712501j)	 (-79.00622317596567+75851.09173819742864j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00013700000000+0.00000000000000j)	 (-16.29814914163090+15533.05673283261785j)	 (-79.58715128755365+75849.73947156652866j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00013800000000+0.00000000000000j)	 (-16.41711373390558+15532.77977467811070j)	 (-80.16807939914163+75848.38720493562869j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00013900000000+0.00000000000000j)	 (-16.53607832618026+15532.50281652360536j)	 (-80.74900751072961+75847.03493830471416j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00014000000000+0.00000000000000j)	 (-16.65504291845494+15532.22585836909821j)	 (-81.32993562231759+75845.68267167381418j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00014100000000+0.00000000000000j)	 (-16.77400751072961+15531.94890021459287j)	 (-81.91086373390557+75844.33040504291421j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00014200000000+0.00000000000000j)	 (-16.89297210300429+15531.67194206008571j)	 (-82.49179184549355+75842.97813841201423j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00014300000000+0.00000000000000j)	 (-17.01193669527897+15531.39498390557856j)	 (-83.07271995708155+75841.62587178111426j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00014400000000+0.00000000000000j)	 (-17.13090128755365+15531.11802575107322j)	 (-83.65364806866954+75840.27360515021428j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00014500000000+0.00000000000000j)	 (-17.24986587982833+15530.84106759656606j)	 (-84.23457618025752+75838.92133851931430j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00014600000000+0.00000000000000j)	 (-17.36883047210301+15530.56410944206073j)	 (-84.81550429184550+75837.56907188841433j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00014700000000+0.00000000000000j)	 (-17.48779506437769+15530.28715128755357j)	 (-85.39643240343348+75836.21680525751435j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00014800000000+0.00000000000000j)	 (-17.60675965665236+15530.01019313304641j)	 (-85.97736051502146+75834.86453862661438j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00014900000000+0.00000000000000j)	 (-17.72572424892704+15529.73323497854108j)	 (-86.55828862660944+75833.51227199571440j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00015000000000+0.00000000000000j)	 (-17.84468884120172+15529.45627682403392j)	 (-87.13921673819742+75832.16000536479987j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00015100000000+0.00000000000000j)	 (-17.96365343347640+15529.17931866952858j)	 (-87.72014484978540+75830.80773873389990j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00015200000000+0.00000000000000j)	 (-18.08261802575107+15528.90236051502143j)	 (-88.30107296137338+75829.45547210299992j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00015300000000+0.00000000000000j)	 (-18.20158261802575+15528.62540236051427j)	 (-88.88200107296139+75828.10320547209994j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00015400000000+0.00000000000000j)	 (-18.32054721030043+15528.34844420600893j)	 (-89.46292918454937+75826.75093884119997j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00015500000000+0.00000000000000j)	 (-18.43951180257511+15528.07148605150178j)	 (-90.04385729613735+75825.39867221029999j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00015600000000+0.00000000000000j)	 (-18.55847639484979+15527.79452789699644j)	 (-90.62478540772533+75824.04640557940002j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00015700000000+0.00000000000000j)	 (-18.67744098712447+15527.51756974248929j)	 (-91.20571351931331+75822.69413894850004j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00015800000000+0.00000000000000j)	 (-18.79640557939914+15527.24061158798213j)	 (-91.78664163090129+75821.34187231760006j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00015900000000+0.00000000000000j)	 (-18.91537017167382+15526.96365343347679j)	 (-92.36756974248927+75819.98960568670009j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00016000000000+0.00000000000000j)	 (-19.03433476394850+15526.68669527896964j)	 (-92.94849785407725+75818.63733905580011j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00016100000000+0.00000000000000j)	 (-19.15329935622318+15526.40973712446430j)	 (-93.52942596566523+75817.28507242488558j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00016200000000+0.00000000000000j)	 (-19.27226394849786+15526.13277896995714j)	 (-94.11035407725321+75815.93280579398561j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00016300000000+0.00000000000000j)	 (-19.39122854077253+15525.85582081544999j)	 (-94.69128218884121+75814.58053916308563j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00016400000000+0.00000000000000j)	 (-19.51019313304721+15525.57886266094465j)	 (-95.27221030042919+75813.22827253218566j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00016500000000+0.00000000000000j)	 (-19.62915772532189+15525.30190450643750j)	 (-95.85313841201717+75811.87600590128568j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00016600000000+0.00000000000000j)	 (-19.74812231759657+15525.02494635193216j)	 (-96.43406652360515+75810.52373927038570j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00016700000000+0.00000000000000j)	 (-19.86708690987125+15524.74798819742500j)	 (-97.01499463519313+75809.17147263948573j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00016800000000+0.00000000000000j)	 (-19.98605150214592+15524.47103004291785j)	 (-97.59592274678111+75807.81920600858575j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00016900000000+0.00000000000000j)	 (-20.10501609442060+15524.19407188841251j)	 (-98.17685085836909+75806.46693937768578j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00017000000000+0.00000000000000j)	 (-20.22398068669528+15523.91711373390535j)	 (-98.75777896995707+75805.11467274678580j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00017100000000+0.00000000000000j)	 (-20.34294527896996+15523.64015557940002j)	 (-99.33870708154505+75803.76240611588582j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00017200000000+0.00000000000000j)	 (-20.46190987124464+15523.36319742489286j)	 (-99.91963519313303+75802.41013948497130j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00017300000000+0.00000000000000j)	 (-20.58087446351932+15523.08623927038570j)	 (-100.50056330472104+75801.05787285407132j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00017400000000+0.00000000000000j)	 (-20.69983905579399+15522.80928111588037j)	 (-101.08149141630902+75799.70560622317134j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00017500000000+0.00000000000000j)	 (-20.81880364806867+15522.53232296137321j)	 (-101.66241952789700+75798.35333959227137j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00017600000000+0.00000000000000j)	 (-20.93776824034335+15522.25536480686606j)	 (-102.24334763948498+75797.00107296137139j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00017700000000+0.00000000000000j)	 (-21.05673283261803+15521.97840665236072j)	 (-102.82427575107296+75795.64880633047142j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00017800000000+0.00000000000000j)	 (-21.17569742489271+15521.70144849785356j)	 (-103.40520386266094+75794.29653969957144j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00017900000000+0.00000000000000j)	 (-21.29466201716738+15521.42449034334822j)	 (-103.98613197424892+75792.94427306867146j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00018000000000+0.00000000000000j)	 (-21.41362660944206+15521.14753218884107j)	 (-104.56706008583690+75791.59200643777149j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00018100000000+0.00000000000000j)	 (-21.53259120171674+15520.87057403433391j)	 (-105.14798819742488+75790.23973980687151j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00018200000000+0.00000000000000j)	 (-21.65155579399142+15520.59361587982858j)	 (-105.72891630901287+75788.88747317597154j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00018300000000+0.00000000000000j)	 (-21.77052038626610+15520.31665772532142j)	 (-106.30984442060087+75787.53520654507156j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00018400000000+0.00000000000000j)	 (-21.88948497854078+15520.03969957081608j)	 (-106.89077253218885+75786.18293991415703j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00018500000000+0.00000000000000j)	 (-22.00844957081545+15519.76274141630893j)	 (-107.47170064377683+75784.83067328325706j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00018600000000+0.00000000000000j)	 (-22.12741416309013+15519.48578326180177j)	 (-108.05262875536481+75783.47840665235708j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00018700000000+0.00000000000000j)	 (-22.24637875536481+15519.20882510729643j)	 (-108.63355686695279+75782.12614002145710j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00018800000000+0.00000000000000j)	 (-22.36534334763949+15518.93186695278928j)	 (-109.21448497854077+75780.77387339055713j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00018900000000+0.00000000000000j)	 (-22.48430793991416+15518.65490879828394j)	 (-109.79541309012875+75779.42160675965715j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00019000000000+0.00000000000000j)	 (-22.60327253218884+15518.37795064377679j)	 (-110.37634120171673+75778.06934012875718j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00019100000000+0.00000000000000j)	 (-22.72223712446352+15518.10099248926963j)	 (-110.95726931330472+75776.71707349785720j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00019200000000+0.00000000000000j)	 (-22.84120171673820+15517.82403433476429j)	 (-111.53819742489272+75775.36480686695722j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00019300000000+0.00000000000000j)	 (-22.96016630901288+15517.54707618025714j)	 (-112.11912553648069+75774.01254023605725j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00019400000000+0.00000000000000j)	 (-23.07913090128756+15517.27011802575180j)	 (-112.70005364806867+75772.66027360515727j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00019500000000+0.00000000000000j)	 (-23.19809549356223+15516.99315987124464j)	 (-113.28098175965665+75771.30800697424274j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00019600000000+0.00000000000000j)	 (-23.31706008583691+15516.71620171673749j)	 (-113.86190987124463+75769.95574034334277j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00019700000000+0.00000000000000j)	 (-23.43602467811159+15516.43924356223215j)	 (-114.44283798283261+75768.60347371244279j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00019800000000+0.00000000000000j)	 (-23.55498927038627+15516.16228540772499j)	 (-115.02376609442059+75767.25120708154282j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00019900000000+0.00000000000000j)	 (-23.67395386266094+15515.88532725321966j)	 (-115.60469420600857+75765.89894045064284j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00020000000000+0.00000000000000j)	 (-23.79291845493562+15515.60836909871250j)	 (-116.18562231759657+75764.54667381974286j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00020100000000+0.00000000000000j)	 (-23.91188304721030+15515.33141094420535j)	 (-116.76655042918455+75763.19440718884289j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00020200000000+0.00000000000000j)	 (-24.03084763948498+15515.05445278970001j)	 (-117.34747854077254+75761.84214055794291j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00020300000000+0.00000000000000j)	 (-24.14981223175966+15514.77749463519285j)	 (-117.92840665236052+75760.48987392704294j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00020400000000+0.00000000000000j)	 (-24.26877682403434+15514.50053648068751j)	 (-118.50933476394850+75759.13760729614296j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00020500000000+0.00000000000000j)	 (-24.38774141630902+15514.22357832618036j)	 (-119.09026287553648+75757.78534066524298j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00020600000000+0.00000000000000j)	 (-24.50670600858369+15513.94662017167320j)	 (-119.67119098712446+75756.43307403432846j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00020700000000+0.00000000000000j)	 (-24.62567060085837+15513.66966201716787j)	 (-120.25211909871244+75755.08080740342848j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00020800000000+0.00000000000000j)	 (-24.74463519313305+15513.39270386266071j)	 (-120.83304721030042+75753.72854077252850j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00020900000000+0.00000000000000j)	 (-24.86359978540773+15513.11574570815537j)	 (-121.41397532188842+75752.37627414162853j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00021000000000+0.00000000000000j)	 (-24.98256437768240+15512.83878755364822j)	 (-121.99490343347640+75751.02400751072855j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00021100000000+0.00000000000000j)	 (-25.10152896995708+15512.56182939914106j)	 (-122.57583154506437+75749.67174087982858j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00021200000000+0.00000000000000j)	 (-25.22049356223176+15512.28487124463572j)	 (-123.15675965665237+75748.31947424892860j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00021300000000+0.00000000000000j)	 (-25.33945815450644+15512.00791309012857j)	 (-123.73768776824035+75746.96720761802862j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00021400000000+0.00000000000000j)	 (-25.45842274678112+15511.73095493562141j)	 (-124.31861587982833+75745.61494098712865j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00021500000000+0.00000000000000j)	 (-25.57738733905580+15511.45399678111607j)	 (-124.89954399141631+75744.26267435622867j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00021600000000+0.00000000000000j)	 (-25.69635193133048+15511.17703862660892j)	 (-125.48047210300429+75742.91040772532870j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00021700000000+0.00000000000000j)	 (-25.81531652360515+15510.90008047210358j)	 (-126.06140021459227+75741.55814109441417j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00021800000000+0.00000000000000j)	 (-25.93428111587983+15510.62312231759643j)	 (-126.64232832618025+75740.20587446351419j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00021900000000+0.00000000000000j)	 (-26.05324570815451+15510.34616416308927j)	 (-127.22325643776824+75738.85360783261422j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00022000000000+0.00000000000000j)	 (-26.17221030042919+15510.06920600858393j)	 (-127.80418454935622+75737.50134120171424j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00022100000000+0.00000000000000j)	 (-26.29117489270386+15509.79224785407678j)	 (-128.38511266094420+75736.14907457081426j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00022200000000+0.00000000000000j)	 (-26.41013948497854+15509.51528969957144j)	 (-128.96604077253218+75734.79680793991429j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00022300000000+0.00000000000000j)	 (-26.52910407725322+15509.23833154506428j)	 (-129.54696888412019+75733.44454130901431j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
